corpus,doc_id,sent_id,eg_id,index,text,text_w_pairs,seq_label,pair_label,context,num_sents
cnc,train_02_62,0,0,cnc_train_02_62_0_0.0,Thackeray demanded the state postpone HSC exams in view of the strike .,<ARG1>Thackeray demanded the state postpone HSC exams</ARG1> <SIG0>in view of</SIG0> <ARG0>the strike</ARG0> .,1,1,,1
cnc,train_02_109,0,0,cnc_train_02_109_0_0.0,"In 2009 , riots broke out in the capital , Urumqui , and in their wake , mass arrests were made and many Uyghurs were imprisoned or “ disappeared ” .","<ARG0>In 2009 , riots broke out in the capital , Urumqui , and in their wake</ARG0> , <ARG1>mass arrests were made and many Uyghurs were imprisoned or “ disappeared ”</ARG1> .",1,1,,1
cnc,train_02_133,0,0,cnc_train_02_133_0_0.0,“ Suddenly the situation flared up and the vehicle was vandalised .,“ <ARG0>Suddenly the situation flared up</ARG0> and <ARG1>the vehicle was vandalised</ARG1> .,1,1,,1
cnc,train_02_155,0,0,cnc_train_02_155_0_0.0,"Dissatisfied with the package , workers staged an all-nigh sit-in .","<ARG0>Dissatisfied with the package</ARG0> , <ARG1>workers staged an all-nigh sit-in</ARG1> .",1,1,,1
cnc,train_02_177,0,0,cnc_train_02_177_0_0.0,Three people were killed and 69 others injured in the explosion .,<ARG1>Three people were killed and 69 others injured</ARG1> in <ARG0>the explosion</ARG0> .,1,1,,1
cnc,train_02_180,0,0,cnc_train_02_180_0_0.0,Students and teachers of physical education relaunched their protest against the appointment of general teachers for physical education work in schools .,<ARG1>Students and teachers of physical education relaunched their protest</ARG1> <ARG0><SIG0>against</SIG0> the appointment of general teachers for physical education work in schools</ARG0> .,1,1,,1
cnc,train_02_188,0,0,cnc_train_02_188_0_0.0,The bombing created panic among villagers .,<ARG0>The bombing</ARG0> <ARG1><SIG0>created</SIG0> panic among villagers</ARG1> .,1,1,,1
cnc,train_02_219,0,0,cnc_train_02_219_0_0.0,The clashes left at least six students and a security guard injured .,<ARG0>The clashes</ARG0> <ARG1><SIG0>left</SIG0> at least six students and a security guard injured</ARG1> .,1,1,,1
cnc,train_02_222,0,0,cnc_train_02_222_0_0.0,The clash left at least three students injured .,<ARG0>The clash</ARG0> <ARG1><SIG0>left</SIG0> at least three students injured</ARG1> .,1,1,,1
cnc,train_02_225,0,0,cnc_train_02_225_0_0.0,"When a security guard tried to intervene , he was brutally assaulted .","When <ARG0>a security guard tried to intervene</ARG0> , <ARG1>he was brutally assaulted</ARG1> .",1,1,,1
cnc,train_02_240,0,0,cnc_train_02_240_0_0.0,Two civilians also received gun shot wounds in the firing .,<ARG1>Two civilians also received gun shot wounds</ARG1> in <ARG0>the firing</ARG0> .,1,1,,1
cnc,train_02_259,0,0,cnc_train_02_259_0_0.0,""" The relay fast is a way of supporting Anna from Pune .",""" <ARG1>The relay fast</ARG1> is <ARG0><SIG0>a way of</SIG0> supporting Anna from Pune</ARG0> .",1,1,,1
cnc,train_03_29,0,0,cnc_train_03_29_0_0.0,Seven people - four militants and three security personnel - were killed in the first two days of the battle .,<ARG1>Seven people - four militants and three security personnel - were killed</ARG1> in <ARG0>the first two days of the battle</ARG0> .,1,1,,1
cnc,train_03_99,0,0,cnc_train_03_99_0_0.0,The blast was so intense that the motorbike split into pieces .,<ARG0>The blast was <SIG0>so intense</ARG0> that</SIG0> <ARG1>the motorbike split into pieces</ARG1> .,1,1,,1
cnc,train_03_173,0,0,cnc_train_03_173_0_0.0,"On this day in 1956 around 20,000 women participated in a national march to protest against pass law legislation , which required non-white South Africans to carry a document on them to prove that they were allowed to enter `` white areas '' .","<ARG1>On this day in 1956 around 20,000 women participated in a national march</ARG1> <ARG0><SIG0>to</SIG0> protest</ARG0> against pass law legislation , which required non-white South Africans to carry a document on them to prove that they were allowed to enter `` white areas '' .",1,1,,1
cnc,train_03_173,0,1,cnc_train_03_173_0_1.0,"On this day in 1956 around 20,000 women participated in a national march to protest against pass law legislation , which required non-white South Africans to carry a document on them to prove that they were allowed to enter `` white areas '' .","On this day in 1956 around 20,000 women participated in a national march <ARG1>to protest</ARG1> <ARG0><SIG0>against</SIG0> pass law legislation</ARG0> , which required non-white South Africans to carry a document on them to prove that they were allowed to enter `` white areas '' .",1,1,,1
cnc,train_03_173,0,2,cnc_train_03_173_0_2.0,"On this day in 1956 around 20,000 women participated in a national march to protest against pass law legislation , which required non-white South Africans to carry a document on them to prove that they were allowed to enter `` white areas '' .","On this day in 1956 around 20,000 women participated in a national march to protest against pass law legislation , <ARG1>which required non-white South Africans to carry a document on them</ARG1> <ARG0><SIG0>to</SIG0> prove that they were allowed to enter `` white areas ''</ARG0> .",1,1,,1
cnc,train_03_291,0,0,cnc_train_03_291_0_0.0,The incident triggered outrage across the country and was condemned as despicable and shameful stirring memories of a similar attack last December in New Delhi that sparked nationwide protests .,<ARG0>The incident</ARG0> <ARG1><SIG0>triggered</SIG0> outrage across the country and was <SIG1>condemned</SIG1> as despicable and shameful <SIG2>stirring</SIG2> memories of a similar attack last December in New Delhi that sparked nationwide protests</ARG1> .,1,1,,1
cnc,train_03_291,0,1,cnc_train_03_291_0_1.0,The incident triggered outrage across the country and was condemned as despicable and shameful stirring memories of a similar attack last December in New Delhi that sparked nationwide protests .,The incident triggered outrage across the country and was condemned as despicable and shameful stirring memories of <ARG0>a similar attack last December in New Delhi</ARG0> <SIG0>that <ARG1>sparked</SIG0> nationwide protests</ARG1> .,1,1,,1
cnc,train_04_217,0,0,cnc_train_04_217_0_0.0,"Earlier , residents gathered outside the police station to protest about the murders .","<ARG1>Earlier , residents gathered outside the police station</ARG1> <ARG0><SIG0>to</SIG0> protest about the murders</ARG0> .",1,1,,1
cnc,train_04_232,0,0,cnc_train_04_232_0_0.0,Violence broke out when DYFI members protested against a Youth Congress meeting being held at the junction .,<ARG1>Violence broke out</ARG1> when <ARG0>DYFI members protested</ARG0> against a Youth Congress meeting being held at the junction .,1,1,,1
cnc,train_04_232,0,1,cnc_train_04_232_0_1.0,Violence broke out when DYFI members protested against a Youth Congress meeting being held at the junction .,Violence broke out when <ARG1>DYFI members protested</ARG1> <ARG0><SIG0>against</SIG0> a Youth Congress meeting being held at the junction</ARG0> .,1,1,,1
cnc,train_04_247,0,0,cnc_train_04_247_0_0.0,The decision was taken after hundreds of KSRP personnel and their family members staged a protest in Koramangala blocking traffic for more than eight hours on Wednesday .,<ARG1>The decision was taken</ARG1> after <ARG0>hundreds of KSRP personnel and their family members staged a protest in Koramangala</ARG0> blocking traffic for more than eight hours on Wednesday .,1,1,,1
cnc,train_04_247,0,1,cnc_train_04_247_0_1.0,The decision was taken after hundreds of KSRP personnel and their family members staged a protest in Koramangala blocking traffic for more than eight hours on Wednesday .,The decision was taken after <ARG0>hundreds of KSRP personnel and their family members staged a protest in Koramangala</ARG0> <ARG1><SIG0>blocking</SIG0> traffic for more than eight hours on Wednesday</ARG1> .,1,1,,1
cnc,train_05_135,0,0,cnc_train_05_135_0_0.0,They vowed to keep demonstrating until Khanyile was released on bail .,<ARG1>They vowed to keep demonstrating</ARG1> <SIG0>until</SIG0> <ARG0>Khanyile was released on bail</ARG0> .,1,1,,1
cnc,train_05_165,0,0,cnc_train_05_165_0_0.0,"Two protestors were shot dead , allegedly by police , on Monday during a service delivery protest .","<ARG1>Two protestors were shot dead</ARG1> , allegedly <SIG0>by</SIG0> <ARG0>police , on Monday during a service delivery protest</ARG0> .",1,1,,1
cnc,train_05_171,0,0,cnc_train_05_171_0_0.0,"He said incidents of protest affected voting stations in areas including Mahikeng and Marikana in North West ; Malamulelele , Musina , Mogalakwena , and Northhampton , in Limpopo ; Bushbuckridge in Mpumalanaga ; Khayelitsha in the Western Cape ; Denver , George Koch , and Orange Farm in Gauteng ; Ethekwini and Jozini in KwaZulu-Natal ; Nelson Mandela Bay , Butterworth , and OR Tambo in the Eastern Cape ; Pampierstad in the Northern Cape ; and Maluti-a-Phofung in the Free State .","He said <ARG0>incidents of protest</ARG0> <ARG1><SIG0>affected</SIG0> voting stations in areas</ARG1> including Mahikeng and Marikana in North West ; Malamulelele , Musina , Mogalakwena , and Northhampton , in Limpopo ; Bushbuckridge in Mpumalanaga ; Khayelitsha in the Western Cape ; Denver , George Koch , and Orange Farm in Gauteng ; Ethekwini and Jozini in KwaZulu-Natal ; Nelson Mandela Bay , Butterworth , and OR Tambo in the Eastern Cape ; Pampierstad in the Northern Cape ; and Maluti-a-Phofung in the Free State .",1,1,,1
cnc,train_05_223,0,0,cnc_train_05_223_0_0.0,"TREATMENT Residents of Ravensmead on the Cape Flats staged a protest on Saturday against plans to accommodate victims of the Joe Slovo shack fire , SABC radio news reported .","<ARG1>TREATMENT Residents of Ravensmead on the Cape Flats staged a protest on Saturday</ARG1> <ARG0><SIG0>against</SIG0> plans to accommodate victims of the Joe Slovo shack fire</ARG0> , SABC radio news reported .",1,1,,1
cnc,train_05_257,0,0,cnc_train_05_257_0_0.0,"The 60 - page charge sheet , filed by National Investigation Agency(NIA) on Saturday before a special court in New Delhi , details reconnaissance activities carried out by 50 - year-old Headley of the targets attacked by Lashker-e-Taiba(LeT) terrorists on November 26 , 2008 that left 166 people dead .","The 60 - page charge sheet , filed by National Investigation Agency(NIA) on Saturday before a special court in New Delhi , details <ARG0>reconnaissance activities carried out by 50 - year-old Headley of the targets attacked by Lashker-e-Taiba(LeT) terrorists on November 26 , 2008</ARG0> that <ARG1><SIG0>left</SIG0> 166 people dead</ARG1> .",1,1,,1
cnc,train_05_274,0,0,cnc_train_05_274_0_0.0,Heavy police presence was seen in the area due to the protest .,<ARG1>Heavy police presence was seen in the area</ARG1> <SIG0>due to</SIG0> <ARG0>the protest</ARG0> .,1,1,,1
cnc,train_05_299,0,0,cnc_train_05_299_0_0.0,"ADILABAD : TRS condemns arrests March 11 , 2011 00:00 IST Telangana Rastra Samiti ( TRS ) on Thursday condemned arrests of Telangana protagonists from Adilabad district to foil the ‘ Million March ' .","ADILABAD : TRS condemns arrests March 11 , 2011 00:00 IST <ARG1>Telangana Rastra Samiti ( TRS ) on Thursday condemned arrests of Telangana protagonists from Adilabad district</ARG1> <ARG0><SIG0>to</SIG0> foil the ‘ Million March '</ARG0> .",1,1,,1
cnc,train_05_305,0,0,cnc_train_05_305_0_0.0,"Irked over the arrests , the protestors staged dharna .","<ARG0><SIG0>Irked over</SIG0> the arrests</ARG0> , <ARG1>the protestors staged dharna</ARG1> .",1,1,,1
cnc,train_06_95,0,0,cnc_train_06_95_0_0.0,They protested against the Circle Inspector 's highhandedness .,<ARG1>They protested</ARG1> <ARG0><SIG0>against</SIG0> the Circle Inspector 's highhandedness</ARG0> .,1,1,,1
cnc,train_06_116,0,0,cnc_train_06_116_0_0.0,They were on strike for about 65 days protesting the low wages .,<ARG1>They were on strike for about 65 days</ARG1> <ARG0><SIG0>protesting</SIG0> the low wages</ARG0> .,1,1,,1
cnc,train_06_135,0,0,cnc_train_06_135_0_0.0,"Boycotting the classes and medical services , hundreds of junior doctors squatted at the hospital main building .","<ARG0><SIG0>Boycotting</SIG0> the classes and medical services</ARG0> , <ARG1>hundreds of junior doctors squatted at the hospital main building</ARG1> .",1,1,,1
cnc,train_06_170,0,0,cnc_train_06_170_0_0.0,"Participating in the protest YSRC city convenor P.G. Narasimha Radav , city general secretary S. Noorullah Quadri , State joint secretary B. Zaheer Ahmad Khan and State Minority Cell secretary M. Saleem Basha said that only stringent punishment such as death sentence could act as a deterrent against such ‘ heinous crime ’ .","Participating in the protest YSRC city convenor P.G. Narasimha Radav , city general secretary S. Noorullah Quadri , State joint secretary B. Zaheer Ahmad Khan and State Minority Cell secretary M. Saleem Basha said that <ARG0>only stringent punishment such as death sentence</ARG0> <ARG1><SIG0>could act as a deterrent against</SIG0> such ‘ heinous crime ’</ARG1> .",1,1,,1
cnc,train_06_216,0,0,cnc_train_06_216_0_0.0,Two men have been charged for their murders .,<ARG1>Two men have been charged</ARG1> <SIG0>for</SIG0> <ARG0>their murders</ARG0> .,1,1,,1
cnc,train_06_231,0,0,cnc_train_06_231_0_0.0,The DGP said steps have been taken to prevent the escalation of violence .,The DGP said <ARG1>steps have been taken</ARG1> <ARG0><SIG0>to prevent</SIG0> the escalation of violence</ARG0> .,1,1,,1
cnc,train_06_248,0,0,cnc_train_06_248_0_0.0,"Partial in Singareni The Telangana NGOs State associate president , M. Sudhakar , who took part in the protest at the Collectorate , said the fears being expressed by employees and workers owed mainly to the moves of the government .","Partial in Singareni The Telangana NGOs State associate president , M. Sudhakar , who took part in the protest at the Collectorate , said <ARG1>the fears being expressed by employees and workers</ARG1> <ARG0><SIG0>owed mainly to</SIG0> the moves of the government</ARG0> .",1,1,,1
cnc,train_06_249,0,0,cnc_train_06_249_0_0.0,The protesters raised slogans against the government .,<ARG1>The protesters raised slogans</ARG1> <ARG0><SIG0>against</SIG0> the government</ARG0> .,1,1,,1
cnc,train_07_4,0,0,cnc_train_07_4_0_0.0,Stones were thrown and a number of people were left injured .,<ARG0>Stones were thrown</ARG0> and <ARG1>a number of people were left injured</ARG1> .,1,1,,1
cnc,train_07_15,0,0,cnc_train_07_15_0_0.0,Six protesters were injured in the firing .,<ARG1>Six protesters were injured</ARG1> in <ARG0>the firing</ARG0> .,1,1,,1
cnc,train_07_46,0,0,cnc_train_07_46_0_0.0,The taxi operators were protesting about routes .,<ARG1>The taxi operators were protesting</ARG1> <SIG0>about</SIG0> <ARG0>routes</ARG0> .,1,1,,1
cnc,train_07_51,0,0,cnc_train_07_51_0_0.0,This resulted into a clash between the members of the two communities .,<ARG0>This</ARG0> <ARG1><SIG0>resulted into</SIG0> a clash between the members of the two communities</ARG1> .,1,1,,1
cnc,train_07_52,0,0,cnc_train_07_52_0_0.0,"On learning about the incident , the local police rushed to the spot .","<SIG0>On</SIG0> <ARG0>learning about the incident</ARG0> , <ARG1>the local police rushed to the spot</ARG1> .",1,1,,1
cnc,train_07_64,0,0,cnc_train_07_64_0_0.0,The four inmates who held her hostage were arrested .,<ARG0>The four inmates who held her hostage</ARG0> were <ARG1>arrested</ARG1> .,1,1,,1
cnc,train_07_85,0,0,cnc_train_07_85_0_0.0,"But as we work for the people , we obliged their request and released the men , ” said a Maoist leader who handed over the abducted to the tribal leaders .","But <SIG0>as</SIG0> <ARG0>we work for the people</ARG0> , <ARG1>we obliged their request and released the men</ARG1> , ” said a Maoist leader who handed over the abducted to the tribal leaders .",1,1,,1
cnc,train_07_124,0,0,cnc_train_07_124_0_0.0,This was to thwart economic well-being of the population .,<ARG1>This</ARG1> was <ARG0><SIG0>to thwart</SIG0> economic well-being of the population</ARG0> .,1,1,,1
cnc,train_07_125,0,0,cnc_train_07_125_0_0.0,“ They blocked access to the villages by cutting down trees .,“ <ARG1>They blocked access to the villages</ARG1> <SIG0>by</SIG0> <ARG0>cutting down trees</ARG0> .,1,1,,1
cnc,train_07_186,0,0,cnc_train_07_186_0_0.0,"In all , 58 persons were arrested for indulging in violence .","In all , <ARG1>58 persons were arrested</ARG1> <SIG0>for</SIG0> <ARG0>indulging in violence</ARG0> .",1,1,,1
cnc,train_07_221,0,0,cnc_train_07_221_0_0.0,The LMC workers later protested by dumping garbage on the Hardoi road and blocking traffic .,<ARG0>The LMC workers later protested</ARG0> <SIG0>by</SIG0> <ARG1>dumping garbage on the Hardoi road and blocking traffic</ARG1> .,1,1,,1
cnc,train_07_240,0,0,cnc_train_07_240_0_0.0,The fifth year students of Integrated Pharmaceutical Chemistry ( IPC ) have been protesting since 13 days demanding division of IPC from Chemistry department .,<ARG1>The fifth year students of Integrated Pharmaceutical Chemistry ( IPC ) have been protesting since 13 days</ARG1> <ARG0><SIG0>demanding</SIG0> division of IPC from Chemistry department</ARG0> .,1,1,,1
cnc,train_08_36,0,0,cnc_train_08_36_0_0.0,"In the melee , Ms. Rajakumari lost her consciousness .","In <ARG0>the melee</ARG0> , <ARG1>Ms. Rajakumari lost her consciousness</ARG1> .",1,1,,1
cnc,train_08_122,0,0,cnc_train_08_122_0_0.0,Protestors had made the road completely impassable by adding more stones .,<ARG1>Protestors had made the road completely impassable</ARG1> <SIG0>by</SIG0> <ARG0>adding more stones</ARG0> .,1,1,,1
cnc,train_08_128,0,0,cnc_train_08_128_0_0.0,"However , trade unions refused to accept it and continued their strike .","However , <ARG0>trade unions refused to accept it</ARG0> and <ARG1>continued their strike</ARG1> .",1,1,,1
cnc,train_08_180,0,0,cnc_train_08_180_0_0.0,The lawyers are on a strike since Thursday after the incident .,<ARG1>The lawyers are on a strike since Thursday</ARG1> after <ARG0>the incident</ARG0> .,1,1,,1
cnc,train_08_182,0,0,cnc_train_08_182_0_0.0,"We will continue to boycott the work in all courts till the District Magistrate looks into our demands , ” Samal said .","<ARG1>We will continue to boycott the work in all courts</ARG1> <SIG0>till</SIG0> <ARG0>the District Magistrate looks into our demands</ARG0> , ” Samal said .",1,1,,1
cnc,train_08_211,0,0,cnc_train_08_211_0_0.0,`` We suspect that he pulled the trigger that killed Chika '' .,`` <ARG0>We suspect that he pulled the trigger</ARG0> <SIG0>that</SIG0> <ARG1>killed Chika</ARG1> '' .,1,1,,1
cnc,train_08_235,0,0,cnc_train_08_235_0_0.0,"“ I think independent film producers have the responsibility to document what mainstream media failed to report on. ” But on the eve of the protests ’ second anniversary , Chan claims all of Hong Kong ’ s major cinemas are refusing to show his film , the result , he suspects , of creeping self-censorship as businesses shy away from offending Beijing .","“ I think independent film producers have the responsibility to document what mainstream media failed to report on. ” But on the eve of the protests ’ second anniversary , Chan claims <ARG1>all of Hong Kong ’ s major cinemas are refusing to show his film</ARG1> , <SIG0>the result , he suspects , of</SIG0> <ARG0>creeping self-censorship</ARG0> as businesses shy away from offending Beijing .",1,1,,1
cnc,train_08_235,0,1,cnc_train_08_235_0_1.0,"“ I think independent film producers have the responsibility to document what mainstream media failed to report on. ” But on the eve of the protests ’ second anniversary , Chan claims all of Hong Kong ’ s major cinemas are refusing to show his film , the result , he suspects , of creeping self-censorship as businesses shy away from offending Beijing .","“ I think independent film producers have the responsibility to document what mainstream media failed to report on. ” But on the eve of the protests ’ second anniversary , Chan claims all of Hong Kong ’ s major cinemas are refusing to show his film , the result , he suspects , of <ARG1>creeping self-censorship</ARG1> <SIG0>as</SIG0> <ARG0>businesses shy away from offending Beijing</ARG0> .",1,1,,1
cnc,train_08_243,0,0,cnc_train_08_243_0_0.0,"Will the unprecedented protests embolden them to fight for their beliefs in future , or convince them that resistance to Beijing ’ s will is futile ?","Will <ARG0>the unprecedented protests</ARG0> <ARG1><SIG1>embolden</SIG1> them to fight for their beliefs in future , or <SIG0>convince</SIG0> them that resistance to Beijing ’ s will is futile</ARG1> ?",1,1,,1
cnc,train_08_243,0,1,cnc_train_08_243_0_1.0,"Will the unprecedented protests embolden them to fight for their beliefs in future , or convince them that resistance to Beijing ’ s will is futile ?","Will the unprecedented protests embolden them <ARG1>to fight</ARG1> <SIG0>for</SIG0> <ARG0>their beliefs in future</ARG0> , or convince them that resistance to Beijing ’ s will is futile ?",1,1,,1
cnc,train_08_270,0,0,cnc_train_08_270_0_0.0,"However , Nitish Kumar termed the shutdown opposed to development .","However , Nitish Kumar termed <ARG1>the shutdown</ARG1> <ARG0><SIG0>opposed to</SIG0> development</ARG0> .",1,1,,1
cnc,train_08_278,0,0,cnc_train_08_278_0_0.0,"If it does not act , the protests will continue . ""","<SIG0>If</SIG0> <ARG0>it does not act</ARG0> , <ARG1>the protests will continue</ARG1> . """,1,1,,1
cnc,train_09_B_20,0,0,cnc_train_09_B_20_0_0.0,“ Had the administration wanted it could have averted the incident .,“ <SIG0>Had</SIG0> <ARG0>the administration wanted</ARG0> <ARG1>it could have averted the incident</ARG1> .,1,1,,1
cnc,train_09_B_24,0,0,cnc_train_09_B_24_0_0.0,"However , local villagers resisted the searches , saying there were no militants hiding there .","However , <ARG1>local villagers resisted the searches</ARG1> , <ARG0>saying there were no militants hiding there</ARG0> .",1,1,,1
cnc,train_09_B_87,0,0,cnc_train_09_B_87_0_0.0,A bodyguard of Javed was killed in that attack .,<ARG1>A bodyguard of Javed was killed</ARG1> in <ARG0>that attack</ARG0> .,1,1,,1
cnc,train_09_A_100,0,0,cnc_train_09_A_100_0_0.0,Another person was arrested for setting fire to the councillor 's house .,<ARG1>Another person was arrested</ARG1> <SIG0>for</SIG0> <ARG0>setting fire to the councillor 's house</ARG0> .,1,1,,1
cnc,train_09_B_121,0,0,cnc_train_09_B_121_0_0.0,"DA MP Andrew Whitfield said he would ask police commissioner General Khehla Sitole to activate the National Joint Operations and Intelligence Structure ( Natjoints ) to intervene to curb violence , protect infrastructure and prevent further damage to the economy arising out of events such as looting , attacks on foreign nationals and the torching of trucks in an ongoing labour protest .","DA MP Andrew Whitfield said <ARG1>he would ask police commissioner General Khehla Sitole</ARG1> <ARG0><SIG0>to</SIG0> activate the National Joint Operations and Intelligence Structure ( Natjoints )</ARG0> to intervene to curb violence , protect infrastructure and prevent further damage to the economy arising out of events such as looting , attacks on foreign nationals and the torching of trucks in an ongoing labour protest .",1,1,,1
cnc,train_09_B_121,0,1,cnc_train_09_B_121_0_1.0,"DA MP Andrew Whitfield said he would ask police commissioner General Khehla Sitole to activate the National Joint Operations and Intelligence Structure ( Natjoints ) to intervene to curb violence , protect infrastructure and prevent further damage to the economy arising out of events such as looting , attacks on foreign nationals and the torching of trucks in an ongoing labour protest .","DA MP Andrew Whitfield said he would ask police commissioner General Khehla Sitole <ARG1>to activate the National Joint Operations and Intelligence Structure ( Natjoints )</ARG1> <ARG0><SIG0>to</SIG0> intervene</ARG0> to curb violence , protect infrastructure and prevent further damage to the economy arising out of events such as looting , attacks on foreign nationals and the torching of trucks in an ongoing labour protest .",1,1,,1
cnc,train_09_B_121,0,2,cnc_train_09_B_121_0_2.0,"DA MP Andrew Whitfield said he would ask police commissioner General Khehla Sitole to activate the National Joint Operations and Intelligence Structure ( Natjoints ) to intervene to curb violence , protect infrastructure and prevent further damage to the economy arising out of events such as looting , attacks on foreign nationals and the torching of trucks in an ongoing labour protest .","DA MP Andrew Whitfield said he would ask police commissioner General Khehla Sitole to activate the National Joint Operations and Intelligence Structure ( Natjoints ) <ARG1>to intervene</ARG1> <ARG0><SIG0>to</SIG0> curb violence , protect infrastructure and prevent further damage to the economy</ARG0> arising out of events such as looting , attacks on foreign nationals and the torching of trucks in an ongoing labour protest .",1,1,,1
cnc,train_09_B_121,0,3,cnc_train_09_B_121_0_3.0,"DA MP Andrew Whitfield said he would ask police commissioner General Khehla Sitole to activate the National Joint Operations and Intelligence Structure ( Natjoints ) to intervene to curb violence , protect infrastructure and prevent further damage to the economy arising out of events such as looting , attacks on foreign nationals and the torching of trucks in an ongoing labour protest .","DA MP Andrew Whitfield said he would ask police commissioner General Khehla Sitole to activate the National Joint Operations and Intelligence Structure ( Natjoints ) to intervene to curb violence , protect infrastructure and prevent further <ARG1>damage to the economy</ARG1> <SIG0>arising out of</SIG0> <ARG0>events such as looting , attacks on foreign nationals and the torching of trucks in an ongoing labour protest</ARG0> .",1,1,,1
cnc,train_09_B_125,0,0,cnc_train_09_B_125_0_0.0,"RAMANATHAPURAM Man injured in clash March 29 , 2011 00:00 IST People block road traffic on NH 210 : One person was injured when a group of DMK men allegedly attacked him and some others at Sholandur near R.S. Mangalam on Monday .","RAMANATHAPURAM Man injured in clash March 29 , 2011 00:00 IST People block road traffic on NH 210 : <ARG1>One person was injured</ARG1> when <ARG0>a group of DMK men allegedly attacked him and some others at Sholandur near R.S. Mangalam on Monday</ARG0> .",1,1,,1
