corpus,doc_id,sent_id,eg_id,index,text,text_w_pairs,seq_label,pair_label,context,num_sents
cnc,train_01_54,0,0.0,cnc_train_01_54_0_0,"Following the Xiamen incident , the ' not in my backyard ' mentality sparked similar protests in several mainland cities , including Dalian , Guangzhou and Shantou .","<SIG0>Following</SIG0> <ARG0>the Xiamen incident</ARG0> , <ARG1>the ' not in my backyard ' mentality</ARG1> sparked similar protests in several mainland cities , including Dalian , Guangzhou and Shantou .",1,1,,1
cnc,train_01_54,0,1.0,cnc_train_01_54_0_1,"Following the Xiamen incident , the ' not in my backyard ' mentality sparked similar protests in several mainland cities , including Dalian , Guangzhou and Shantou .","Following the Xiamen incident , <ARG0>the ' not in my backyard ' mentality</ARG0> <SIG0>sparked</SIG0> <ARG1>similar protests in several mainland cities , including Dalian , Guangzhou and Shantou</ARG1> .",1,1,,1
cnc,train_01_55,0,0.0,cnc_train_01_55_0_0,Analysts say the mainland public has taken to such protests because they lack adequate channels to express their concerns about environmental risks posed by massive industrial projects .,Analysts say <ARG1>the mainland public has taken to such protests</ARG1> <SIG0>because</SIG0> <ARG0>they lack adequate channels to express their concerns about environmental risks posed by massive industrial projects</ARG0> .,1,1,,1
cnc,train_01_55,0,1.0,cnc_train_01_55_0_1,Analysts say the mainland public has taken to such protests because they lack adequate channels to express their concerns about environmental risks posed by massive industrial projects .,Analysts say the mainland public has taken to such protests because they lack adequate channels to express their concerns about <ARG1>environmental risks</ARG1> <SIG0>posed by</SIG0> <ARG0>massive industrial projects</ARG0> .,1,1,,1
cnc,train_01_64,0,0.0,cnc_train_01_64_0_0,The action helped launch a 79-day street occupation that was described as the greatest challenge to China ’ s Communist rulers since the 1989 Tiananmen protests .,<ARG0>The action</ARG0> <SIG0>helped launch</SIG0> <ARG1>a 79-day street occupation that was described as the greatest challenge to China ’ s Communist rulers since the 1989 Tiananmen protests</ARG1> .,1,1,,1
cnc,train_01_65,0,0.0,cnc_train_01_65_0_0,"In continuing violence in TN 's Kamarajar district , one person was stabbed and buses being attacked .","<ARG0>In continuing violence in TN 's Kamarajar district</ARG0> , <ARG1>one person was stabbed and buses being attacked</ARG1> .",1,1,,1
cnc,train_01_70,0,0.0,cnc_train_01_70_0_0,Some police personnel intervened and urged them to give up their protest - but to no avail .,<ARG0>Some police personnel intervened</ARG0> and <ARG1>urged them to give up their protest</ARG1> - but to no avail .,1,1,,1
cnc,train_01_71,0,0.0,cnc_train_01_71_0_0,They poured out their woes to the reporters and photographers who reached the Police Stadium on hearing about the incident .,<ARG1>They poured out their woes to the reporters and photographers who reached the Police Stadium</ARG1> <SIG0>on</SIG0> <ARG0>hearing about the incident</ARG0> .,1,1,,1
cnc,train_01_73,0,0.0,cnc_train_01_73_0_0,"Madhi was produced before the ' Kangaroo Court ' and killed by the ultra for acting as a police informer , villagers alleged .","<ARG1>Madhi was produced before the ' Kangaroo Court ' and killed by the ultra</ARG1> <SIG0>for</SIG0> <ARG0>acting as a police informer</ARG0> , villagers alleged .",1,1,,1
cnc,train_01_79,0,0.0,cnc_train_01_79_0_0,The protesters planted the saplings in potholes to draw the attention of the officials to the poor condition of the road .,<ARG1>The protesters planted the saplings in potholes</ARG1> <ARG0><SIG0>to</SIG0> draw the attention of the officials to the poor condition of the road</ARG0> .,1,1,,1
cnc,train_01_80,0,0.0,cnc_train_01_80_0_0,"Earlier , the protesters , led by workers of Jaya Karnataka Vedike , took out a procession and stopped the movement of vehicles for half an hour .","<ARG0>Earlier , the protesters , led by workers of Jaya Karnataka Vedike , took out a procession</ARG0> and <ARG1><SIG0>stopped</SIG0> the movement of vehicles for half an hour</ARG1> .",1,1,,1
cnc,train_01_83,0,0.0,cnc_train_01_83_0_0,Two bus drivers were hurt in the attacks .,<ARG1>Two bus drivers were hurt</ARG1> in <ARG0>the attacks</ARG0> .,1,1,,1
cnc,train_01_84,0,0.0,cnc_train_01_84_0_0,Hartal supporters pelted stones at a KSRTC bus at Karamana injuring driver Babu .,<ARG0>Hartal supporters pelted stones at a KSRTC bus at Karamana</ARG0> <ARG1><SIG0>injuring</SIG0> driver Babu</ARG1> .,1,1,,1
cnc,train_01_86,0,0.0,cnc_train_01_86_0_0,Hartal supporters surrounded a police station at Attakkulangara demanding that four men arrested by police for pelting stones at KSRTC buses be freed .,<ARG1>Hartal supporters surrounded a police station at Attakkulangara</ARG1> <ARG0><SIG0>demanding that</SIG0> four men arrested by police for pelting stones at KSRTC buses be freed</ARG0> .,1,1,,1
cnc,train_01_86,0,1.0,cnc_train_01_86_0_1,Hartal supporters surrounded a police station at Attakkulangara demanding that four men arrested by police for pelting stones at KSRTC buses be freed .,Hartal supporters surrounded a police station at Attakkulangara demanding that <ARG1>four men arrested by police</ARG1> <SIG0>for</SIG0> <ARG0>pelting stones at KSRTC buses</ARG0> be freed .,1,1,,1
cnc,train_01_89,0,0.0,cnc_train_01_89_0_0,"However , local people and the shopkeepers joined forces and pelted stones at the hartal supporters forcing them to flee .","However , <ARG0>local people and the shopkeepers joined forces and pelted stones at the hartal supporters</ARG0> <ARG1><SIG0>forcing</SIG0> them to flee</ARG1> .",1,1,,1
cnc,train_01_103,0,0.0,cnc_train_01_103_0_0,Protesters are angry at the police ’ s slow response to the attack in Yuen Long and their pursuit of the case .,<ARG1>Protesters are <SIG0>angry</ARG1> <ARG0>at</SIG0> the police ’ s slow response to the attack in Yuen Long and their pursuit of the case</ARG0> .,1,1,,1
cnc,train_01_104,0,0.0,cnc_train_01_104_0_0,The violence in Yuen Long has heightened tensions and fears of further attacks .,<ARG0>The violence in Yuen Long</ARG0> <SIG0>has <ARG1>heightened</SIG0> tensions and fears of further attacks</ARG1> .,1,1,,1
cnc,train_01_107,0,0.0,cnc_train_01_107_0_0,"On Tuesday , a group of aviation staff called for a protest at Hong Kong airport on Friday to condemn the government and police for “ ignoring the random attacks on citizens in Yuen Long ” .","On Tuesday , <ARG1>a group of aviation staff called for a protest at Hong Kong airport on Friday</ARG1> <ARG0><SIG0>to</SIG0> condemn the government and police</ARG0> for “ ignoring the random attacks on citizens in Yuen Long ” .",1,1,,1
cnc,train_01_107,0,1.0,cnc_train_01_107_0_1,"On Tuesday , a group of aviation staff called for a protest at Hong Kong airport on Friday to condemn the government and police for “ ignoring the random attacks on citizens in Yuen Long ” .","On Tuesday , a group of aviation staff called for a protest at Hong Kong airport on Friday <ARG1>to condemn the government and police</ARG1> <SIG0>for</SIG0> <ARG0>“ ignoring the random attacks on citizens in Yuen Long ”</ARG0> .",1,1,,1
cnc,train_01_114,0,0.0,cnc_train_01_114_0_0,"Some hotheads tried to gatecrash , provoking the policemen into action  they charged ferociously , dispersing the crowd within minutes .","<ARG0>Some hotheads tried to gatecrash</ARG0> , <ARG1><SIG0>provoking</SIG0> the policemen into action</ARG1>  they charged ferociously , dispersing the crowd within minutes .",1,1,,1
cnc,train_01_114,0,1.0,cnc_train_01_114_0_1,"Some hotheads tried to gatecrash , provoking the policemen into action  they charged ferociously , dispersing the crowd within minutes .","Some hotheads tried to gatecrash , <ARG0>provoking the policemen into action</ARG0>  <ARG1>they charged ferociously</ARG1> , dispersing the crowd within minutes .",1,1,,1
cnc,train_01_114,0,2.0,cnc_train_01_114_0_2,"Some hotheads tried to gatecrash , provoking the policemen into action  they charged ferociously , dispersing the crowd within minutes .","Some hotheads tried to gatecrash , provoking the policemen into action  <ARG0>they charged ferociously</ARG0> , <ARG1>dispersing the crowd within minutes</ARG1> .",1,1,,1
cnc,train_01_120,0,0.0,cnc_train_01_120_0_0,Akram was on the radar of the National Investigation Agency ( NIA ) as he is believed to have arranged explosives and planter for the blast .,<ARG1>Akram was on the radar of the National Investigation Agency ( NIA )</ARG1> <SIG0>as</SIG0> <ARG0>he is believed to have arranged explosives and planter for the blast</ARG0> .,1,1,,1
cnc,train_01_120,0,1.0,cnc_train_01_120_0_1,Akram was on the radar of the National Investigation Agency ( NIA ) as he is believed to have arranged explosives and planter for the blast .,Akram was on the radar of the National Investigation Agency ( NIA ) as he is believed to have <ARG1>arranged explosives and planter</ARG1> <SIG0>for</SIG0> <ARG0>the blast</ARG0> .,1,1,,1
cnc,train_01_121,0,0.0,cnc_train_01_121_0_0,"He is an accused in the Delhi High Court blast of Sep 7 , 2011 in which at least 10 people were killed and over 70 injured .","He is an accused in <ARG0>the Delhi High Court blast of Sep 7 , 2011</ARG0> in which <ARG1>at least 10 people were killed and over 70 injured</ARG1> .",1,1,,1
cnc,train_01_122,0,0.0,cnc_train_01_122_0_0,The NIA wanted to catch Akram alive as he could provide clues in resolving the blast case .,<ARG1>The NIA wanted to catch Akram alive</ARG1> <SIG0>as</SIG0> <ARG0>he could provide clues in resolving the blast case</ARG0> .,1,1,,1
cnc,train_01_124,0,0.0,cnc_train_01_124_0_0,Two more youths were arrested later for allegedly being involved in the blast .,<ARG1>Two more youths were arrested later</ARG1> <SIG0>for</SIG0> <ARG0>allegedly being involved in the blast</ARG0> .,1,1,,1
cnc,train_01_130,0,0.0,cnc_train_01_130_0_0,"Indira landed in Nalanda and waded into the floodwaters on an elephant to visit each Dalit family , which had lost members in the caste pogrom .","<ARG1>Indira landed in Nalanda and waded into the floodwaters on an elephant</ARG1> <ARG0><SIG0>to</SIG0> visit each Dalit family , which had lost members in the caste pogrom</ARG0> .",1,1,,1
cnc,train_01_151,0,0.0,cnc_train_01_151_0_0,The naib sarpanch was killed and 17 others were seriously injured in the clash over use of a village field .,<ARG1>The naib sarpanch was killed and 17 others were seriously injured</ARG1> in <ARG0>the clash</ARG0> over use of a village field .,1,1,,1
cnc,train_01_151,0,1.0,cnc_train_01_151_0_1,The naib sarpanch was killed and 17 others were seriously injured in the clash over use of a village field .,The naib sarpanch was killed and 17 others were seriously injured in <ARG1>the clash</ARG1> <SIG0>over</SIG0> <ARG0>use of a village field</ARG0> .,1,1,,1
cnc,train_01_152,0,0.0,cnc_train_01_152_0_0,Bimbola village turned into a battle field as rival groups wielding guns took the centre stage .,<ARG1>Bimbola village turned into a battle field</ARG1> <SIG0>as</SIG0> <ARG0>rival groups wielding guns took the centre stage</ARG0> .,1,1,,1
cnc,train_01_153,0,0.0,cnc_train_01_153_0_0,The clash took place over use of the field .,<ARG1>The clash took place</ARG1> <SIG0>over</SIG0> <ARG0>use of the field</ARG0> .,1,1,,1
cnc,train_01_159,0,0.0,cnc_train_01_159_0_0,"Patigul Tohti , who was wounded and captured at the scene , was jailed for life after being convicted of taking part in the attack .","<ARG1>Patigul Tohti , who was wounded and captured at the scene , was jailed for life</ARG1> after <ARG0>being convicted of taking part in the attack</ARG0> .",1,1,,1
cnc,train_01_161,0,0.0,cnc_train_01_161_0_0,"Two days before the attack , local police arrested Tohtunyaz , Ehet and Muhammad as they tried to illegally cross into Vietnam via Honghe county , the court said .","Two days before the attack , <ARG1>local police arrested Tohtunyaz , Ehet and Muhammad</ARG1> <SIG0>as</SIG0> <ARG0>they tried to illegally cross into Vietnam via Honghe county</ARG0> , the court said .",1,1,,1
cnc,train_01_162,0,0.0,cnc_train_01_162_0_0,"They did not confess to the planned attack after their capture , and so should bear full responsibility for the loss of life , the court said .","<ARG0>They did not confess to the planned attack after their capture</ARG0> , <SIG0>and so</SIG0> <ARG1>should bear full responsibility for the loss of life</ARG1> , the court said .",1,1,,1
cnc,train_01_167,0,0.0,cnc_train_01_167_0_0,The government has blamed separatist forces from Xinjiang for the attack .,<ARG1>The government has blamed separatist forces from Xinjiang</ARG1> <SIG0>for</SIG0> <ARG0>the attack</ARG0> .,1,1,,1
cnc,train_01_171,0,0.0,cnc_train_01_171_0_0,"About 13,000 marched on Sunday to protest against China ’ s intervention , ending in clashes with police outside Beijing ’ s main presence in the city and four arrests .","<ARG1>About 13,000 marched on Sunday</ARG1> <ARG0><SIG0>to</SIG0> protest against China ’ s intervention</ARG0> , ending in clashes with police outside Beijing ’ s main presence in the city and four arrests .",1,1,,1
cnc,train_01_171,0,1.0,cnc_train_01_171_0_1,"About 13,000 marched on Sunday to protest against China ’ s intervention , ending in clashes with police outside Beijing ’ s main presence in the city and four arrests .","<ARG0>About 13,000 marched on Sunday</ARG0> to protest against China ’ s intervention , <SIG0>ending in</SIG0> <ARG1>clashes with police outside Beijing ’ s main presence in the city and four arrests</ARG1> .",1,1,,1
cnc,train_01_172,0,0.0,cnc_train_01_172_0_0,Some schools which had to postpone their mid-term examinations due to the bandh have the additional task of conducting the tests before resuming the classes .,<ARG1>Some schools which had to postpone their mid-term examinations</ARG1> <SIG0>due to</SIG0> <ARG0>the bandh</ARG0> have the additional task of conducting the tests before resuming the classes .,1,1,,1
cnc,train_01_172,0,1.0,cnc_train_01_172_0_1,Some schools which had to postpone their mid-term examinations due to the bandh have the additional task of conducting the tests before resuming the classes .,<ARG0>Some schools which had to postpone their mid-term examinations</ARG0> due to the bandh <ARG1>have the additional task of conducting the tests before resuming the classes</ARG1> .,1,1,,1
cnc,train_01_177,0,0.0,cnc_train_01_177_0_0,About 125 bus operators across Gauteng stopped reporting for duty two weeks ago following a dispute in mileage payment .,<ARG1>About 125 bus operators across Gauteng stopped reporting for duty two weeks ago</ARG1> <SIG0>following</SIG0> <ARG0>a dispute in mileage payment</ARG0> .,1,1,,1
cnc,train_01_177,0,1.0,cnc_train_01_177_0_1,About 125 bus operators across Gauteng stopped reporting for duty two weeks ago following a dispute in mileage payment .,About 125 bus operators across Gauteng stopped <ARG1>reporting</ARG1> <SIG0>for</SIG0> <ARG0>duty</ARG0> two weeks ago following a dispute in mileage payment .,1,1,,1
cnc,train_01_178,0,0.0,cnc_train_01_178_0_0,"Over 60,000 pupils were left stranded by the strike .","<ARG1>Over 60,000 pupils were left stranded</ARG1> <SIG0>by</SIG0> <ARG0>the strike</ARG0> .",1,1,,1
cnc,train_01_180,0,0.0,cnc_train_01_180_0_0,"Four days ago , guard Rakesh Jha had gone on a hunger strike at Churchgate Station after he was denied leave despite applying two months back .","Four days ago , <ARG1>guard Rakesh Jha had gone on a hunger strike at Churchgate Station</ARG1> after <ARG0>he was denied leave despite applying two months back</ARG0> .",1,1,,1
cnc,train_01_180,0,1.0,cnc_train_01_180_0_1,"Four days ago , guard Rakesh Jha had gone on a hunger strike at Churchgate Station after he was denied leave despite applying two months back .","Four days ago , guard Rakesh Jha had gone on a hunger strike at Churchgate Station after <ARG1>he was denied leave</ARG1> <SIG0>despite</SIG0> <ARG0>applying two months back</ARG0> .",1,1,,1
cnc,train_01_181,0,0.0,cnc_train_01_181_0_0,"A guard said , "" When Jha did not get leave till four hours before departure of his train , he hanged a poster around his neck announcing an indefinite hunger strike .","A guard said , "" When <ARG0>Jha did not get leave till four hours before departure of his train</ARG0> , <ARG1>he hanged a poster around his neck announcing an indefinite hunger strike</ARG1> .",1,1,,1
cnc,train_01_182,0,0.0,cnc_train_01_182_0_0,All the 417 guards in the suburban section refused to work extra hours in protest .,<ARG1>All the 417 guards in the suburban section refused to work extra hours</ARG1> <ARG0>in protest</ARG0> .,1,1,,1
cnc,train_01_187,0,0.0,cnc_train_01_187_0_0,"Scores of students , teachers and women rights organisations had yesterday staged a protest outside college demanding Thampu 's resignation for shielding the accused .","<ARG1>Scores of students , teachers and women rights organisations had yesterday staged a protest outside college</ARG1> <ARG0><SIG0>demanding</SIG0> Thampu 's resignation for shielding the accused</ARG0> .",1,1,,1
cnc,train_01_189,0,0.0,cnc_train_01_189_0_0,"After family members narrated the incident to their neighbours , people came on the road and held demonstrations .","After <ARG0>family members narrated the incident to their neighbours</ARG0> , <ARG1>people came on the road and held demonstrations</ARG1> .",1,1,,1
cnc,train_01_195,0,0.0,cnc_train_01_195_0_0,Police said two Congress workers  Nurmohhamad Sheikh and Ahad Ali  were killed after being hit by crude bombs late Saturday night at Kapasdanga in Murshidabad district .,Police said <ARG1>two Congress workers  Nurmohhamad Sheikh and Ahad Ali  were killed</ARG1> after <ARG0>being hit by crude bombs late Saturday night at Kapasdanga in Murshidabad district</ARG0> .,1,1,,1
cnc,train_01_197,0,0.0,cnc_train_01_197_0_0,"There were reports of skirmishes and clashes , including stone pelting , in the area in which two policemen were injured .","<ARG0>There were reports of skirmishes and clashes , including stone pelting , in the area</ARG0> in which <ARG1>two policemen were injured</ARG1> .",1,1,,1
cnc,train_01_198,0,0.0,cnc_train_01_198_0_0,"Another Congress worker , Repon Sheikh , was killed at Bharatpur in the same district during a clash between rival party supporters , the police said .","<ARG1>Another Congress worker , Repon Sheikh , was killed at Bharatpur in the same district</ARG1> during <ARG0>a clash between rival party supporters</ARG0> , the police said .",1,1,,1
cnc,train_01_200,0,0.0,cnc_train_01_200_0_0,"Accusing the CPM of instigating the violence , she said the deaths were result of clashes between the Congress and the Marxists .","<ARG0><SIG0>Accusing</SIG0> the CPM of instigating the violence</ARG0> , <ARG1>she said the deaths were result of clashes between the Congress and the Marxists</ARG1> .",1,1,,1
cnc,train_01_200,0,1.0,cnc_train_01_200_0_1,"Accusing the CPM of instigating the violence , she said the deaths were result of clashes between the Congress and the Marxists .","Accusing the CPM of instigating the violence , she said <ARG1>the deaths</ARG1> <ARG0><SIG0>were result of</SIG0> clashes between the Congress and the Marxists</ARG0> .",1,1,,1
cnc,train_01_204,0,0.0,cnc_train_01_204_0_0,Beijing launched a campaign to ' educate ' Tibetan monks and nuns after unrest rocked Tibetan-populated areas in March 2008 .,<ARG1>Beijing launched a campaign</ARG1> <ARG0><SIG0>to</SIG0> ' educate ' Tibetan monks and nuns</ARG0> after unrest rocked Tibetan-populated areas in March 2008 .,1,1,,1
cnc,train_01_204,0,1.0,cnc_train_01_204_0_1,Beijing launched a campaign to ' educate ' Tibetan monks and nuns after unrest rocked Tibetan-populated areas in March 2008 .,Beijing launched a campaign <ARG1>to ' educate ' Tibetan monks and nuns</ARG1> after <ARG0>unrest rocked Tibetan-populated areas in March 2008</ARG0> .,1,1,,1
cnc,train_01_205,0,0.0,cnc_train_01_205_0_0,"The taxi strike that left commuters stranded in Johannesburg was expected to also disrupt matric pupils writing exams on Monday , the Gauteng education department said .","<ARG0>The taxi strike</ARG0> <ARG1><SIG0>that left</SIG0> commuters stranded in Johannesburg was expected to also <SIG1>disrupt</SIG1> matric pupils writing exams on Monday</ARG1> , the Gauteng education department said .",1,1,,1
cnc,train_01_207,0,0.0,cnc_train_01_207_0_0,"Earlier , the Johannesburg metro police said the strike was expected to also disrupt the Reya Vaya bus service .","Earlier , the Johannesburg metro police said <ARG0>the strike</ARG0> <SIG0>was expected to <ARG1>also disrupt</SIG0> the Reya Vaya bus service</ARG1> .",1,1,,1
cnc,train_01_210,0,0.0,cnc_train_01_210_0_0,"`` We do not know about the strike , if we called for a strike we could have informed commuters , '' said president Philip Taaibosch .","`` We do not know about the strike , <SIG0>if</SIG0> <ARG0>we called for a strike</ARG0> <ARG1>we could have informed commuters</ARG1> , '' said president Philip Taaibosch .",1,1,,1
cnc,train_01_211,0,0.0,cnc_train_01_211_0_0,"Shiv Sena workers , including some legislators , today staged demonstrations against Karnataka Chief Minister B S Yeddyurappa here , protesting the ' forcible installation ' of a Kannadiga mayor in Marathi-dominated Belgaum city .","<ARG1>Shiv Sena workers , including some legislators , today staged demonstrations against Karnataka Chief Minister B S Yeddyurappa here</ARG1> , <ARG0><SIG0>protesting</SIG0> the ' forcible installation ' of a Kannadiga mayor in Marathi-dominated Belgaum city</ARG0> .",1,1,,1
cnc,train_01_211,0,1.0,cnc_train_01_211_0_1,"Shiv Sena workers , including some legislators , today staged demonstrations against Karnataka Chief Minister B S Yeddyurappa here , protesting the ' forcible installation ' of a Kannadiga mayor in Marathi-dominated Belgaum city .","<ARG1>Shiv Sena workers , including some legislators , today staged demonstrations</ARG1> <ARG0>against Karnataka Chief Minister B S Yeddyurappa</ARG0> here , protesting the ' forcible installation ' of a Kannadiga mayor in Marathi-dominated Belgaum city .",1,1,,1
cnc,train_01_213,0,0.0,cnc_train_01_213_0_0,"The protesters shouted slogans against the Karnataka CM , demanding that Belgaum , along with Marathi speaking areas in that state , be merged with Maharashtra .","<ARG1>The protesters shouted slogans against the Karnataka CM</ARG1> , <ARG0><SIG0>demanding</SIG0> that Belgaum , along with Marathi speaking areas in that state , be merged with Maharashtra</ARG0> .",1,1,,1
cnc,train_01_220,0,0.0,cnc_train_01_220_0_0,"﻿As the city enters its ninth consecutive week of protests , the movement shows few signs of abating , as public anger at the government spreads to more parts of Hong Kong society .","﻿As the city enters its ninth consecutive week of protests , <ARG1>the movement shows few signs of abating</ARG1> , <SIG0>as</SIG0> <ARG0>public anger at the government spreads to more parts of Hong Kong society</ARG0> .",1,1,,1
cnc,train_01_225,0,0.0,cnc_train_01_225_0_0,"Hong Kong police on Thursday also charged 44 people linked to the protests with “ rioting ” , a crime that carries a maximum penalty of 10 years in prison .","<ARG1>Hong Kong police on Thursday also charged 44 people linked to the protests</ARG1> <SIG0>with</SIG0> <ARG0>“ rioting ”</ARG0> , a crime that carries a maximum penalty of 10 years in prison .",1,1,,1
cnc,train_01_225,0,1.0,cnc_train_01_225_0_1,"Hong Kong police on Thursday also charged 44 people linked to the protests with “ rioting ” , a crime that carries a maximum penalty of 10 years in prison .","<ARG1>Hong Kong police on Thursday also charged 44 people</ARG1> <ARG0><SIG0>linked to</SIG0> the protests with “ rioting ”</ARG0> , a crime that carries a maximum penalty of 10 years in prison .",1,1,,1
cnc,train_01_226,0,0.0,cnc_train_01_226_0_0,On online forums there were claims that police decided to allow the previously banned protest in Mongkok in order to surround demonstrators and arrest them en masse .,On online forums there were claims that <ARG1>police decided to allow the previously banned protest in Mongkok</ARG1> <SIG0>in order <ARG0>to</SIG0> surround demonstrators and arrest them en masse</ARG0> .,1,1,,1
cnc,train_01_227,0,0.0,cnc_train_01_227_0_0,"If peaceful marches that disrupt the road for an afternoon or so don ’ t work , maybe it spills over to blockading more roads , maybe for long .","If <ARG0>peaceful marches</ARG0> <ARG1><SIG0>that disrupt</SIG0> the road for an afternoon or so</ARG1> don ’ t work , maybe it spills over to blockading more roads , maybe for long .",1,1,,1
cnc,train_01_227,0,1.0,cnc_train_01_227_0_1,"If peaceful marches that disrupt the road for an afternoon or so don ’ t work , maybe it spills over to blockading more roads , maybe for long .","<SIG0>If</SIG0> <ARG0>peaceful marches that disrupt the road for an afternoon or so don ’ t work</ARG0> , <ARG1>maybe it spills over to blockading more roads , maybe for long</ARG1> .",1,1,,1
